"ID","TITLE","URL","OWNER","DESCRIPTION","FAVOURITE","ISFAMILY","ISFRIEND","ISPUBLIC","ISPRIMARY","DATETAKEN","DATEUPLOADED","DATEPOSTED","DATEADDED","NTAGS","NCOMMENTS","SECRET","O_URL","ORGINALSECRET","LICENSE"
"4634845673","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4634845673/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",24-MAY-10,13-SEP-10,24-MAY-10,,48,44,"d3707d0b7a","http://farm4.static.flickr.com/3338/4634845673_6f7beaff68_o.jpg","6f7beaff68",4
"4503180887","Retour au pressing, changement de gamme","http://www.flickr.com/photos/katjato/4503180887/","70862674@N00","","false","false","false","true","false",06-APR-10,09-APR-10,08-APR-10,,5,1,"fba6a9f7c4","http://farm5.static.flickr.com/4064/4503180887_56fa0f21d0_o.jpg","56fa0f21d0",4
"4626178535","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4626178535/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,13-SEP-10,21-MAY-10,,48,44,"172d436291","http://farm5.static.flickr.com/4046/4626178535_b909378728_o.jpg","b909378728",4
"4631845074","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4631845074/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,13-SEP-10,23-MAY-10,,48,32,"6d34e6c096","http://farm5.static.flickr.com/4042/4631845074_60f14d74e9_o.jpg","60f14d74e9",4
"4629619544","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4629619544/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,13-SEP-10,22-MAY-10,,48,36,"027edd6762","http://farm4.static.flickr.com/3375/4629619544_8249f98de8_o.jpg","8249f98de8",4
"4635750058","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4635750058/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,28-MAY-10,24-MAY-10,,48,8,"96f417c98f","http://farm5.static.flickr.com/4009/4635750058_cca6a599ea_o.jpg","cca6a599ea",4
"4626642998","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4626642998/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,25-JUN-10,21-MAY-10,,48,16,"3e8144fc66","http://farm4.static.flickr.com/3343/4626642998_ff52b50454_o.jpg","ff52b50454",4
"4635284824","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4635284824/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,25-JUN-10,24-MAY-10,,48,18,"c825566ea7","http://farm4.static.flickr.com/3339/4635284824_df3c6db207_o.jpg","df3c6db207",4
"2706101206","EEUdF - Camp BC Gap Loriol Montélimar","http://www.flickr.com/photos/fulbert05/2706101206/","15014421@N02","Et voilà une photo qui a peut-être sa place sur le calendrier ?","false","false","false","true","false",17-JUL-08,21-JAN-12,27-JUL-08,,26,1,"d91ccce56c","http://farm4.static.flickr.com/3050/2706101206_37d3ea1bed_o.jpg","37d3ea1bed",4
"312088187","L'envin chemise soir col classique","http://www.flickr.com/photos/jyri/312088187/","35034362983@N01","L'envin chemise soir col classique","false","false","false","true","false",02-DEC-06,02-DEC-06,02-DEC-06,,15,0,"0723089818","http://farm1.static.flickr.com/111/312088187_0723089818_o.jpg","0723089818",4
"4629571192","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4629571192/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,24-MAY-10,22-MAY-10,,48,6,"9f27c55258","http://farm4.static.flickr.com/3330/4629571192_bc9809a389_o.jpg","bc9809a389",4
"2678259310","No Head On My Shoulders","http://www.flickr.com/photos/vizzzual-dot-com/2678259310/","22394551@N03","<a href=""http://vizzzual.com"">vizzzual.com</a>","false","false","false","true","false",17-JUL-08,17-SEP-11,17-JUL-08,,3,0,"a1c0a88624","","",4
"3772426562","Saut de l'ange !","http://www.flickr.com/photos/fulbert05/3772426562/","15014421@N02","Saut de l'ande de Guillaume à la baignade du camping du Pont-de-Montvert, de 8 mètre de haut !","false","false","false","true","false",25-JUL-09,30-JUL-09,30-JUL-09,,9,1,"d11e622297","http://farm4.static.flickr.com/3519/3772426562_f45962c495_o.jpg","f45962c495",4
"4635706386","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4635706386/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,25-JUN-10,24-MAY-10,,48,18,"0d113ab385","http://farm4.static.flickr.com/3385/4635706386_c45d273dbd_o.jpg","c45d273dbd",4
"4631806148","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4631806148/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,09-OCT-11,23-MAY-10,,48,8,"930970c779","http://farm4.static.flickr.com/3409/4631806148_efb7d4553b_o.jpg","efb7d4553b",4
"4631828768","The superb Lotus Elise, a study in urban chic, true sport / style! Enjoy the magical lines of a great british handmade tradition! :)","http://www.flickr.com/photos/uggboy/4631828768/","43102195@N08","<b>The Lotus Elise is a two seat, rear-wheel drive, mid-engined roadster conceived in early 1994 and released in September 1996 by the English manufacturer Lotus Cars. The car has a hand-finished fibreglass body shell atop its bonded extruded aluminium chassis that provides a rigid platform for the suspension, while keeping weight and production costs to a minimum. The roadster is capable of speeds up to 240 km/h (150 mph).[2] The Elise was named after Elisa, the granddaughter of Romano Artioli who was chairman of Lotus at the time of the car's launch.

BY WIKIPEDIA! ENJOY THE DRIVE OF YOUR LIFE!:)</b>
<a href=""http://en.wikipedia.org/wiki/Lotus_Elise"" rel=""nofollow"">en.wikipedia.org/wiki/Lotus_Elise</a>

<b>VISIT THE HOUSE OF LOTUS:</b>
<a href=""http://www.grouplotus.com/"" rel=""nofollow"">www.grouplotus.com/</a>

<b>VIEW A LOTUS ELISE IN ACTION:</b>
<a href=""http://www.youtube.com/watch?v=kTKaAOKwRjM"" rel=""nofollow"">www.youtube.com/watch?v=kTKaAOKwRjM</a>

<b>ENJOY! DISCOVER! EXPLORE MORE!:)</b>","false","false","false","true","false",09-MAY-10,25-JUN-10,23-MAY-10,,48,18,"6d337f1184","http://farm4.static.flickr.com/3408/4631828768_47a341f69b_o.jpg","47a341f69b",4
"477084543","Chemise","http://www.flickr.com/photos/conchur/477084543/","15489034@N00","","false","false","false","true","false",28-APR-07,29-APR-07,29-APR-07,,6,0,"cfcae2b516","http://farm1.static.flickr.com/195/477084543_cd9e840a18_o.jpg","cd9e840a18",4
"4592386896","G1 - STONE CHOKER","http://www.flickr.com/photos/inextremiss/4592386896/","47896503@N06","Leather Choker 10 mm (3'93&quot;) with close-plated silver. Leather can be in natural color, purple, brown and black. 
The piece is silver and measures 2.5 cm (0'98 &quot;) with a Swarovski crystal. 
Choker measures: 
- Medium - measures 40 cm (15'75&quot;). 
- Large - measures 45 cm (17'72&quot;).

Gargantilla de cuero de 10 mm (3'93”) con cierre bañado en plata. El cuero puede ser en color natural, lila, marrón y negro. 
La pieza es de color plata y mide 2’5 cm (0’98”), con un cristal Swarovski.
Medidas de gargantilla:
- Medium - mide 40 cm (15’75”).
- Large – mide 45 cm (17’72”).","false","false","false","true","false",19-APR-10,17-JUL-11,09-MAY-10,,19,0,"874c688a6a","","",4
"4592390086","G1 - STONE CHOKER","http://www.flickr.com/photos/inextremiss/4592390086/","47896503@N06","Leather Choker 10 mm (3'93&quot;) with close-plated silver. Leather can be in natural color, purple, brown and black. 
The piece is silver and measures 2.5 cm (0'98 &quot;) with a Swarovski crystal. 
Choker measures: 
- Medium - measures 40 cm (15'75&quot;). 
- Large - measures 45 cm (17'72&quot;).

Gargantilla de cuero de 10 mm (3'93”) con cierre bañado en plata. El cuero puede ser en color natural, lila, marrón y negro. 
La pieza es de color plata y mide 2’5 cm (0’98”), con un cristal Swarovski.
Medidas de gargantilla:
- Medium - mide 40 cm (15’75”).
- Large – mide 45 cm (17’72”).","false","false","false","true","false",19-APR-10,20-MAY-11,09-MAY-10,,19,0,"eac613ed18","","",4
"5041627224","G15 - SNOWBALL CHOKER","http://www.flickr.com/photos/inextremiss/5041627224/","47896503@N06","Leather choker can be in beige, brown or black. With a cultived river pearl.
Bracelet set is optional. 
Choker measures: 
- Small - 38 cm (14'96'') 
- Medium - 40 cm (15'75 &quot;). 
- Large - 43 cm (16'93 &quot;). 

Collar de piel en color beige, marrón o negro. Con una perla cultivada de río.
Tiene pulsera a conjunto.
Medidas de gargantilla:
- Small - 38 cm (14’96’’)
- Medium - 40 cm (15’75”).
- Large - 43 cm (16'93”).
","false","false","false","true","false",14-SEP-10,26-OCT-10,01-OCT-10,,25,0,"51e0376740","","",4
"5041007217","G15 - SNOWBALL CHOKER","http://www.flickr.com/photos/inextremiss/5041007217/","47896503@N06","Leather choker can be in beige, brown or black. With a cultived river pearl.
Bracelet set is optional. 
Choker measures: 
- Small - 38 cm (14'96'') 
- Medium - 40 cm (15'75 &quot;). 
- Large - 43 cm (16'93 &quot;). 

Collar de piel en color beige, marrón o negro. Con una perla cultivada de río.
Tiene pulsera a conjunto.
Medidas de gargantilla:
- Small - 38 cm (14’96’’)
- Medium - 40 cm (15’75”).
- Large - 43 cm (16'93”).
","false","false","false","true","false",14-SEP-10,26-OCT-10,01-OCT-10,,25,0,"0292b75df2","","",4
"5041628748","G15 - SNOWBALL CHOKER","http://www.flickr.com/photos/inextremiss/5041628748/","47896503@N06","Leather choker can be in beige, brown or black. With a cultived river pearl.
Bracelet set is optional. 
Choker measures: 
- Small - 38 cm (14'96'') 
- Medium - 40 cm (15'75 &quot;). 
- Large - 43 cm (16'93 &quot;). 

Collar de piel en color beige, marrón o negro. Con una perla cultivada de río.
Tiene pulsera a conjunto.
Medidas de gargantilla:
- Small - 38 cm (14’96’’)
- Medium - 40 cm (15’75”).
- Large - 43 cm (16'93”).
","false","false","false","true","false",14-SEP-10,09-JAN-11,01-OCT-10,,25,0,"d3d0017461","","",4
"4386881839","BRIGHT RING CHOKER","http://www.flickr.com/photos/inextremiss/4386881839/","47896503@N06","Is a leather choker 6mm (0'23'') in black or brown, with dipped in old silver metal closure. The piece is a dipped in old silver metal ring, 2 cm (0'78''). 
Measures of choker: 
- Medium - measuring 40 cm (15'75''). 
- Large - measuring 45 cm (17'72''). 
The product is sent by registered mail in a bubble envelope. The national delivery time is 7 to 10 days, rest of Europe from 10 to 15 days and to America and Asia from 15 to 20 days.
By making a purachase, indicate the size and the color cordon in the message field.
___________________________________________________

Gargantilla de cuero marrón o negro de 6mm (0'23''), con cierre bañado en plata vieja. La pieza es un aro metálico bañado en plata vieja, de 2 cm (0'78'').
Medidas de gargantilla:
- Medium - mide 40 cm (15'75'').
- Large - mide de 45 cm (17'72'').
El producto se envía por correo certificado en un sobre de burbujas. El tiempo de entrega nacional es de 7 a 10 días, a Europa de 10 a 15 días, América y Asia de 15 a 20 días.
Al hacer la compra indícanos el color del cordón y la talla escogidos en el campo mensaje. 
ship to:                   cost:                                 with another item: 
Spain                      3'00€ ($4'00USD)         0'75€ ($1'00USD) 
Everywhere Else   4'50€ ($6'00USD)         0'75€ ($1.00USD)
","false","false","false","true","false",12-NOV-09,18-NOV-11,25-FEB-10,,20,0,"6a9ef3796f","","",4
"7314437050","Vintage Chic ~ Bridal Pearls and Bridesmaids Jewelry Designs","http://www.flickr.com/photos/naomi_king/7314437050/","22141297@N06"," Fine Fashion Jewelry Designs ~ Bridal Pearls ~ Vintage Chic    

Bridal and Bridesmaids Jewelry Designs ~ Affordable Elegance and Luxury for every Brides Budget ~ Bridal Elegance ~ Vintage Bridal Jewelry ~ Starlite Jewelry Designs
","false","false","false","true","false",01-JUN-12,06-JUN-12,01-JUN-12,,20,0,"56ce51aee8","http://farm9.static.flickr.com/8020/7314437050_dc8eb7e179_o.jpg","dc8eb7e179",4
"5453255396","HANDSTITCHED CHOLI","http://www.flickr.com/photos/rubygoes/5453255396/","61997808@N00",".","false","false","false","true","false",04-FEB-11,04-MAY-11,17-FEB-11,,14,1,"d8e43cfe31","http://farm6.static.flickr.com/5091/5453255396_846bb4804b_o.jpg","846bb4804b",4
"5452633925","LEHENGA CHOLI","http://www.flickr.com/photos/rubygoes/5452633925/","61997808@N00",".","false","false","false","true","false",04-FEB-11,17-FEB-11,17-FEB-11,,20,0,"7a31ba516d","http://farm6.static.flickr.com/5219/5452633925_6141bfb2bf_o.jpg","6141bfb2bf",4
"4747553190","[1] The urban architecture [Arquitetura urbana] is our inspiration day in and day out, the city is the melting pot of culture and style! Enjoy the lines!:)","http://www.flickr.com/photos/uggboy/4747553190/","43102195@N08","<a href=""http://www.bighugelabs.com/onblack.php?id=4747553190"" rel=""nofollow"">View Architecture On Black</a>


<a href=""http://www.youtube.com/watch?v=oNggHbc3qio"" rel=""nofollow"">A Good Heart</a>


<b>Architecture


Architecture (Latin architectura, from the Greek ἀρχιτέκτων – arkhitekton, from ἀρχι- &quot;chief&quot; and τέκτων &quot;builder, carpenter&quot;) can mean:

    * The art and science of designing and erecting buildings and other physical structures.
    * The practice of an architect, where architecture means to offer or render professional services in connection with the design and construction of a building, or group of buildings and the space within the site surrounding the buildings, that have as their principal purpose human occupancy or use.
    * A general term to describe buildings and other structures.
    * A style and method of design and construction of buildings and other physical structures.

A wider definition may comprise all design activity, from the macro-level (urban design, landscape architecture) to the micro-level (construction details and furniture). Architecture is both the process and product of planning, designing and constructing form, space and ambience that reflect functional, technical, social, and aesthetic considerations. It requires the creative manipulation and coordination of material, technology, light and shadow. Architecture also encompasses the pragmatic aspects of realising buildings and structures, including scheduling, cost estimating and construction administration. As documentation produced by architects, typically drawings, plans and technical specifications, architecture defines the structure and/or behavior of a building or any other kind of system that is to be or has been constructed.

Architectural works are often perceived as cultural and political symbols and as works of art. Historical civilizations are often identified with their surviving architectural achievements.

Architecture sometimes refers to the activity of designing any kind of system and the term is common in the information technology world.
BY
<a href=""http://en.wikipedia.org/wiki/Architecture"" rel=""nofollow"">en.wikipedia.org/wiki/Architecture</a>


OUR CITIES ARE TREASURES OF THE ARCHITECTURE WHICH DEFINE HUMAN LIFE IN OUR TIMES, CITIES GROW EVERYDAY AROUND THE WORLD AND EVOLVE INTO PLACES OF CULTURE, LIVING AND LEARNING! ITS TIME WE CELEBRATE OUR OWN HERITAGE, WHICH MOST OFTEN IS SEEN IN OUR WAY WE CONSTRUCT OUR URBAN SPACES TODAY! EXPLORE AND SEE MORE!</b>","false","false","false","true","false",05-APR-11,14-JUL-11,30-JUN-10,,71,255,"5f38828584","http://farm5.static.flickr.com/4080/4747553190_ec974ab4a4_o.jpg","ec974ab4a4",4
"5041079023","G12 - LAKE CHOKER","http://www.flickr.com/photos/inextremiss/5041079023/","47896503@N06","Braided choker with ribbons  and strip of suede.. With three pieces of rhinestones.
Bracelet set is optional. 
Choker measures: 
- Small - 38 cm (14'96'') 
- Medium - 40 cm (15'75 &quot;). 
- Large - 43 cm (16'93 &quot;). 

Collar trenzado con cintas y tira de ante. Con tres piezas con strass.
Tiene pulsera a conjunto.
Medidas de gargantilla:
- Small - 38 cm (14’96’’)
- Medium - 40 cm (15’75”).
- Large - 43 cm (16'93”).
","false","false","false","true","false",09-SEP-10,26-OCT-10,01-OCT-10,,29,0,"e653bf0085","","",4
"5041702454","G12 - LAKE CHOKER","http://www.flickr.com/photos/inextremiss/5041702454/","47896503@N06","Braided choker with ribbons  and strip of suede.. With three pieces of rhinestones.
Bracelet set is optional. 
Choker measures: 
- Small - 38 cm (14'96'') 
- Medium - 40 cm (15'75 &quot;). 
- Large - 43 cm (16'93 &quot;). 

Collar trenzado con cintas y tira de ante. Con tres piezas con strass.
Tiene pulsera a conjunto.
Medidas de gargantilla:
- Small - 38 cm (14’96’’)
- Medium - 40 cm (15’75”).
- Large - 43 cm (16'93”).
","false","false","false","true","false",09-SEP-10,26-OCT-10,01-OCT-10,,29,0,"2c22a128b3","","",4
"5041701264","G12 - LAKE CHOKER","http://www.flickr.com/photos/inextremiss/5041701264/","47896503@N06","Braided choker with ribbons  and strip of suede.. With three pieces of rhinestones.
Bracelet set is optional. 
Choker measures: 
- Small - 38 cm (14'96'') 
- Medium - 40 cm (15'75 &quot;). 
- Large - 43 cm (16'93 &quot;). 

Collar trenzado con cintas y tira de ante. Con tres piezas con strass.
Tiene pulsera a conjunto.
Medidas de gargantilla:
- Small - 38 cm (14’96’’)
- Medium - 40 cm (15’75”).
- Large - 43 cm (16'93”).
","false","false","false","true","false",09-SEP-10,26-OCT-10,01-OCT-10,,29,0,"67e56152a3","","",4
