Url,Q1ExpertVote,Q1NonExpertVote,Q1CountYes,Q1CountNo,Q1CountNotsure,Q1CountNoAgreement,Q2ExpertVote,Q2NonExpertVote,Q2CountYes,Q2CountNo,Q2CountNotsure,Q2CountNoAgreement
http://farm4.static.flickr.com/3470/3246344209_b7aa4b942f.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4020/4415587801_f1b7464d31.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4026/4415587907_2e9319caf9.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/125/379713793_45d8cbef86.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/139/379715524_dc9e3c432c.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/145/379716892_0d411ff79f.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/160/379715109_d65ead5d93.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3321/3541402105_f08b44a118.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3359/4625866160_d74875f335.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3630/3595112922_3d3b11e07f.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4007/4625261403_3dff757062.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4087/5060528189_ceeabcc308.jpg,NoAgreement,No,0,1,0,1,No,No,0,2,0,0
http://farm5.static.flickr.com/4090/5057221755_6bcf7822a4.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4108/5020914182_5a43637557.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm7.static.flickr.com/6042/6999358653_ef4b23f0d9.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3003/2715923528_5671b977b3.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3022/2715937996_1043ff47ae.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3072/2715111803_2138f2b9ba.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3098/2715134019_9aeea072e8.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3655/3586974108_1eb9e45b6d.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3660/3562024212_e544e35a12.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3662/3371591238_c4174db3d2.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4009/4451258280_086c39f43e.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm7.static.flickr.com/6001/6003596184_baa5f7626a.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm7.static.flickr.com/6019/6277511239_9ae2285195.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm7.static.flickr.com/6033/6272996672_311d941537.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm7.static.flickr.com/6035/6273258708_f7dee4080e.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm8.static.flickr.com/7224/7196892888_274890b6cd.jpg,No,No,0,2,0,0,No,NoAgreement,0,1,0,1
http://farm8.static.flickr.com/7229/7196895022_c4d84f6723.jpg,No,No,0,2,0,0,No,NoAgreement,0,1,0,1
http://farm4.static.flickr.com/3034/2810536004_d3c70c1945.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3131/2415406715_19f39cb763.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3573/3779232931_85b31a9b68.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4011/4431574808_dbf4137dbe.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2521/4165757554_15c0378954.jpg,Yes,Yes,2,0,0,0,Yes,NoAgreement,1,0,0,1
http://farm3.static.flickr.com/2522/4165003275_71bbc6e4b7.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2530/4165001645_7e71a63f95.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2679/4164996539_a503b2ae57.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2697/4165007663_f12145112d.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2702/4165768474_a6c910aede.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2705/4165756914_62762527e4.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2725/4165755830_7e5345b761.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2735/4165003717_d866877d6e.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2754/4165756320_638bd09a73.jpg,Yes,Yes,2,0,0,0,Yes,NoAgreement,1,0,0,1
http://farm3.static.flickr.com/2765/4165763038_4020c60265.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2793/4165758706_9edf3589cb.jpg,NoAgreement,Yes,1,0,0,1,Notsure,Yes,1,0,1,0
http://farm3.static.flickr.com/2800/4164999607_6146f148a8.jpg,NoAgreement,Yes,1,0,0,1,Notsure,Yes,1,0,1,0
http://farm4.static.flickr.com/3018/2837165994_7d9977cfab.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4003/4165768902_8552379bca.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4039/4165763886_9d24852027.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4040/4165765348_28410416dc.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4049/4449362737_c2309d6c12.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4063/4450141786_8186836e26.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2607/4192541794_b649dabd7d.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2643/4191778955_9807ca9a07.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2796/4388900275_c9eeda3ed2.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4005/4191779247_db61de60da.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2642/3724234167_220644a513.jpg,Yes,Yes,2,0,0,0,Notsure,Yes,1,0,1,0
http://farm3.static.flickr.com/2710/4141523318_c083ed4a56.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2739/4393876455_3a7721e400.jpg,Yes,Yes,2,0,0,0,Notsure,Yes,1,0,1,0
http://farm4.static.flickr.com/3001/2650109232_c71ce1b849.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm1.static.flickr.com/179/428066328_1ad62ba5a2.jpg,No,Yes,1,1,0,0,No,Yes,1,1,0,0
http://farm1.static.flickr.com/247/514806028_0e8b612b5b.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2193/2064898873_40c9303e5f.jpg,Yes,No,1,1,0,0,NoAgreement,No,0,1,0,1
http://farm3.static.flickr.com/2334/2293136861_033df804df.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2411/1596754331_8ad369bd67.jpg,Yes,No,1,1,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2512/3953963948_62284a338e.jpg,Yes,No,1,1,0,0,Yes,Yes,2,0,0,0
http://farm8.static.flickr.com/7071/7198477862_aae96553e5.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm8.static.flickr.com/7077/7198475268_56ce43aede.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm8.static.flickr.com/7088/7198424264_149b6aaf35.jpg,Yes,NoAgreement,1,0,0,1,Notsure,No,0,1,1,0
http://farm8.static.flickr.com/7098/7185084326_03dac2857c.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2580/5856620577_241d529296.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2772/4117093154_fe693457b4.jpg,Yes,No,1,1,0,0,NoAgreement,No,0,1,0,1
http://farm4.static.flickr.com/3087/3209630605_a055744552.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3100/3210726330_eb812be6b1.jpg,Yes,Yes,2,0,0,0,NoAgreement,NoAgreement,0,0,0,2
http://farm8.static.flickr.com/7209/7007477669_ec0767c340.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm8.static.flickr.com/7273/6861360908_6857d1ea13.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm9.static.flickr.com/8168/7172632405_5317ed827b.jpg,NoAgreement,No,0,1,0,1,Notsure,NoAgreement,0,0,1,1
http://farm8.static.flickr.com/7048/6973699427_670170e335.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm1.static.flickr.com/116/296743640_6822a9602e.jpg,Yes,Yes,2,0,0,0,NoAgreement,NoAgreement,0,0,0,2
http://farm1.static.flickr.com/19/117030744_268491db26.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/193/504354910_c2858236eb.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4068/4638166220_1a063a0560.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4110/4981906363_e65b77c0f4.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm6.static.flickr.com/5087/5264495546_ce803083de.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm7.static.flickr.com/6014/5971312208_5a7aac0592.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3195/2534589628_e399c0533e.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3253/2533775263_e3a9fa6db5.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3264/2533775743_5314570d7c.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4035/4698127758_9a8660963a.jpg,Yes,Yes,2,0,0,0,Yes,Notsure,1,0,1,0
http://farm3.static.flickr.com/2127/2064125038_0406359394.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2263/2465067578_07d63dc030.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2331/2966112699_2241340d77.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2375/2489267811_94f91884b7.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3298/4568209816_023dc03a70.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3341/3435238312_77ee90f585.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3417/3406769878_c3a7f4bdc6.jpg,No,No,0,2,0,0,No,NoAgreement,0,1,0,1
http://farm4.static.flickr.com/3508/3824966765_c120dd88c4.jpg,Yes,No,1,1,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4077/4784680463_c9cd63b23e.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4077/4870032962_48348f1857.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4080/4899251844_4cdc544365.jpg,Yes,Yes,2,0,0,0,NoAgreement,Yes,1,0,0,1
http://farm5.static.flickr.com/4082/4872129017_0529d1ac46.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/115/285622082_6482e9bab1.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm2.static.flickr.com/1197/633285397_63d3601015.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2681/4506942759_f99a4dd2fd.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2703/4393490624_dbc8f81c3c.jpg,Yes,NoAgreement,1,0,0,1,No,NoAgreement,0,1,0,1
http://farm3.static.flickr.com/2712/4393464064_1c8d8fe326.jpg,Yes,Yes,2,0,0,0,No,Yes,1,1,0,0
http://farm3.static.flickr.com/2720/4393475436_9c105bf2ec.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2721/4392698209_58fa94c930.jpg,Yes,Yes,2,0,0,0,No,Yes,1,1,0,0
http://farm3.static.flickr.com/2722/4463942873_8d4551d317.jpg,Yes,No,1,1,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2723/4431219775_4f5c10e17c.jpg,Yes,No,1,1,0,0,Yes,Yes,2,0,0,0
http://farm3.static.flickr.com/2742/4393552114_5d6eef2a9f.jpg,Yes,No,1,1,0,0,Yes,No,1,1,0,0
http://farm3.static.flickr.com/2766/4431214885_57b0f10f54.jpg,Yes,No,1,1,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3519/3772426562_d11e622297.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4064/4503180887_fba6a9f7c4.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm6.static.flickr.com/5144/5679697985_1a4b0c3503.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm6.static.flickr.com/5463/7363825862_753a9f1468.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4130/5041106731_134ff93ec5.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4131/5041123523_72bfefe1a4.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4133/5041701264_67e56152a3.jpg,Yes,Yes,2,0,0,0,No,Yes,1,1,0,0
http://farm5.static.flickr.com/4152/5041714725_e3745d4ecc.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/232/466917871_ffc76fc375.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm1.static.flickr.com/54/167709298_c59fbc400b.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm2.static.flickr.com/1116/1019277288_0cabd274a5.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2513/4158719280_77d7c6efdf.jpg,No,Yes,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2527/4158720916_0e54a21b66.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2528/4157957941_25d292cd74.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2535/4157955721_4ba0eb0693.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2725/4440540267_94a2289d29.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2726/4440526243_8d3e3df097.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2732/4157956529_54fe1d65b8.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2764/4440541585_6608919643.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2768/4441316406_1bcf30bda7.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2769/4157957775_b32c6cc42d.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2770/4157957077_8d11b2b20c.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3006/3108389598_a47ed4be7a.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3007/3108390566_79ed0c7ec6.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3014/3107560025_b17c5e380b.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3021/3108393020_a1d7f553fb.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3221/3107555233_1f8a3f9b24.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3222/3108393742_7360abd8fd.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3230/3108392216_7fa826af59.jpg,NoAgreement,No,0,1,0,1,No,No,0,2,0,0
http://farm4.static.flickr.com/3235/3108389272_c1be828b02.jpg,NoAgreement,No,0,1,0,1,No,No,0,2,0,0
http://farm4.static.flickr.com/3277/3108394368_6974e18bab.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3281/2919532888_da8607e1a2.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3283/3107556873_c66212cd26.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4007/4441305514_250c20fbcd.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4009/4618624809_929dd58603.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4010/4618625771_6368b162ba.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4010/4618628821_b860656a61.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4052/4440536251_862a259c38.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4052/4618624553_f8e5687e0f.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4053/4618625337_259b5d5e57.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4061/4440531161_6336680802.jpg,Yes,NoAgreement,1,0,0,1,No,No,0,2,0,0
http://farm6.static.flickr.com/5148/5733707410_12c0efa036.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm6.static.flickr.com/5185/5823095519_60a6172fb2.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm6.static.flickr.com/5219/5452633925_7a31ba516d.jpg,Yes,Yes,2,0,0,0,NoAgreement,No,0,1,0,1
http://farm6.static.flickr.com/5229/5733162573_992488cacb.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm4.static.flickr.com/3016/3048499621_9a062ed238.jpg,NoAgreement,No,0,1,0,1,No,No,0,2,0,0
http://farm4.static.flickr.com/3136/2676105647_a3e7852a33.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3153/3048499713_e9eb4ee0ba.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3203/2923901812_a1cb50b7a6.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3237/2382719728_427f7f1fda.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3432/4001180062_8de9339ea2.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3478/3803908985_8d6f3b8f3d.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/169/475013299_c5b0bb19de.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm1.static.flickr.com/183/476813523_b464707b00.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm1.static.flickr.com/192/476882335_cc527342fc.jpg,No,NoAgreement,0,1,0,1,No,NoAgreement,0,1,0,1
http://farm1.static.flickr.com/193/475001280_ffc1a9a4a6.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2028/2058380789_ff7daf68d6.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2030/2135914002_591af4d870.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2034/2059162182_e33464c4f6.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2036/2058383437_74acdf7758.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2109/2058379081_54ff7c889d.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2116/2058377213_9a3a2efa05.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2117/2058365003_592b0c02d9.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2143/2059141096_90e7a13d92.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2147/2059142982_15fccd512d.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2152/2059140868_4195e84f1d.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2157/2059141546_29b4e89d08.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2228/2058366503_a38afc716f.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2228/2059168656_dee8c53eb0.jpg,No,Yes,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2231/2059152320_4a1b1317aa.jpg,No,Yes,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2238/2059151348_eb892a41cf.jpg,No,Yes,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2242/2058369229_4db465a6ee.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2242/2059145866_5bf05a0b08.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2247/2058364817_3272d9b75f.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2247/2058366935_43fa177246.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2349/2135903650_44058094d9.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2352/2058360091_313c3ddcd0.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2359/2058367331_c27c3a41b4.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2360/2059150720_d290168f86.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm6.static.flickr.com/5004/5231623910_eb7edea77c.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm6.static.flickr.com/5005/5231623288_d841169a52.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm6.static.flickr.com/5008/5231625094_b30b64829b.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm6.static.flickr.com/5042/5231033847_7864d31d24.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2701/4281701822_4d526d4e2d.jpg,No,No,0,2,0,0,Yes,No,1,1,0,0
http://farm4.static.flickr.com/3429/3967240817_cc976d1580.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm5.static.flickr.com/4016/4535737143_2b669e020a.jpg,Yes,Yes,2,0,0,0,Yes,NoAgreement,1,0,0,1
http://farm6.static.flickr.com/5211/5385524297_4e8bc1450b.jpg,Yes,No,1,1,0,0,Yes,Yes,2,0,0,0
http://farm6.static.flickr.com/5165/5234552708_b5f2bd5f06.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm6.static.flickr.com/5210/5233962075_b9c563db21.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm6.static.flickr.com/5218/5450785468_1d469ebac4.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm6.static.flickr.com/5286/5234555990_446ce09214.jpg,Yes,No,1,1,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2510/4186690054_b68a48c3c2.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm3.static.flickr.com/2668/3679187259_e1ca5db44d.jpg,Yes,Yes,2,0,0,0,No,NoAgreement,0,1,0,1
http://farm3.static.flickr.com/2750/4388892453_c10d413026.jpg,Yes,Yes,2,0,0,0,No,Yes,1,1,0,0
http://farm4.static.flickr.com/3125/2460812942_123b5fb428.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3210/5852142328_2d680c070c.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3215/3130187256_6a5f476bbe.jpg,Yes,Yes,2,0,0,0,No,NoAgreement,0,1,0,1
http://farm6.static.flickr.com/5179/5537341849_80eb40e50f.jpg,Yes,Yes,2,0,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4102/4894378346_a30022dc99.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4116/4874370385_1a568923e1.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4122/4893773053_2c4a2e805c.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4134/4874366267_69c809edf9.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm5.static.flickr.com/4134/4893774443_709253b361.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm7.static.flickr.com/6032/6272527157_ef3cd105fa.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm7.static.flickr.com/6228/6273054878_f1a3fd101e.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm7.static.flickr.com/6236/6273044648_26569343de.jpg,No,No,0,2,0,0,No,No,0,2,0,0
http://farm6.static.flickr.com/5098/5412440600_8fb6b09e05.jpg,Yes,Yes,2,0,0,0,NoAgreement,Yes,1,0,0,1
http://farm6.static.flickr.com/5116/5913501305_c37d6a6675.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm6.static.flickr.com/5132/5411829379_5602070aa4.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm6.static.flickr.com/5218/5411829465_6d8caa821b.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
http://farm4.static.flickr.com/3485/4566139439_7f245bbc00.jpg,Yes,Yes,2,0,0,0,Yes,Yes,2,0,0,0
